Service date,Hour,Route,Direction,Scheduled stop arrivals,Deduped bunching episodes,actual_rate_per_100,predicted_rate_per_100,Risk decile,Validation split,baseline_predicted_rate_per_100,external_predicted_rate_per_100,Temperature,Wind speed,MVI active in prior 2 hours,MVI active in prior 4 hours,Local MVI street-name matches,KCM advisory observed,weather_observed,mvi_observed,kcm_observed
2026-07-30,8,32,0,91,0,0.0,0.047949294744177404,6,Train,0.047949294744177404,0.0673426971546067,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,32,1,105,0,0.0,0.06875686093413104,7,Train,0.06875686093413104,0.09670302624605852,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,33,0,78,0,0.0,0.006779690500835684,2,Train,0.006779690500835684,0.00955459732590996,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,33,1,70,0,0.0,0.006009583067452841,2,Train,0.006009583067452841,0.008414424138639529,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,331,0,137,0,0.0,0.008101950282321113,2,Train,0.008101950282321113,0.0115231786444814,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,331,1,133,0,0.0,0.008342042929318344,2,Train,0.008342042929318344,0.011816892578970308,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,345,0,103,1,0.970873786407767,0.01904235526225134,4,Train,0.01904235526225134,0.027119028534829916,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,345,1,92,0,0.0,0.01671594175205048,4,Train,0.01671594175205048,0.023647886062357275,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,346,0,44,0,0.0,0.011035276385423568,3,Train,0.011035276385423568,0.015486611324786882,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,346,1,44,0,0.0,0.01202820160447355,3,Train,0.01202820160447355,0.016827869213013203,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,348,0,151,0,0.0,0.04055562449251961,6,Train,0.04055562449251961,0.05726284322649816,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,348,1,159,0,0.0,0.04882047294625379,6,Train,0.04882047294625379,0.06883177368220199,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,36,0,196,0,0.0,0.22734108242037568,9,Train,0.22734108242037568,0.31966674438539355,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,36,1,211,0,0.0,0.285630145097076,9,Train,0.285630145097076,0.40132338104846654,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,372,0,166,0,0.0,0.16589209146493228,8,Train,0.16589209146493228,0.23307196090958002,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,372,1,323,7,2.1671826625387,0.652470204314826,10,Train,0.652470204314826,0.9333681595087318,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,4,0,185,0,0.0,0.24636103368837478,9,Train,0.24636103368837478,0.34881300185033554,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,4,1,194,1,0.5154639175257731,0.2942559528778836,9,Train,0.2942559528778836,0.41596342697595545,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,43,0,58,0,0.0,0.05099594401773379,6,Train,0.05099594401773379,0.07146649205054392,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,43,1,61,0,0.0,0.061187122877962845,7,Train,0.061187122877962845,0.08561868385872021,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,44,0,160,1,0.625,0.3278491103184874,9,Train,0.3278491103184874,0.4634524329921505,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,44,1,153,0,0.0,0.3278772235324893,9,Train,0.3278772235324893,0.4614051334552345,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,45,0,161,0,0.0,0.1364992417505658,8,Train,0.1364992417505658,0.19205848140224946,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,45,1,150,0,0.0,0.1298426531761276,8,Train,0.1298426531761276,0.1817199763005289,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,48,0,116,0,0.0,0.11910057588613265,8,Train,0.11910057588613265,0.16684333227311807,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,48,1,124,0,0.0,0.14755347167158842,8,Train,0.14755347167158842,0.2064976296951626,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,5,0,218,0,0.0,0.10383101920354301,7,Train,0.10383101920354301,0.14718903375052472,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,5,1,183,0,0.0,0.0807812734079618,7,Train,0.0807812734079618,0.11352830932047654,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,50,0,189,0,0.0,0.08127872857376174,7,Train,0.08127872857376174,0.11494865640189593,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,50,1,208,0,0.0,0.10654727316229708,7,Train,0.10654727316229708,0.15067587122543386,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,522,0,71,0,0.0,0.12358742034973735,8,Train,0.12358742034973735,0.17319170752257648,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,522,1,69,0,0.0,0.1275564372990678,8,Train,0.1275564372990678,0.17804121825518796,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,545,0,106,1,0.9433962264150944,0.9331703272092363,10,Train,0.9331703272092363,1.328833118890909,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,545,1,117,3,2.5641025641025643,1.2293258265842333,10,Train,1.2293258265842333,1.7505968182719078,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,550,0,73,0,0.0,0.42240054825895823,10,Train,0.42240054825895823,0.5958377805546937,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,550,1,96,0,0.0,0.7775578197765277,10,Train,0.7775578197765277,1.1029030642722644,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,554,0,29,0,0.0,0.1130396410356297,8,Train,0.1130396410356297,0.1572164082501992,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,554,1,61,0,0.0,0.502459484413941,10,Train,0.502459484413941,0.7129689797874491,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,56,1,22,0,0.0,0.005811741955528527,2,Train,0.005811741955528527,0.007860046254935336,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,57,1,6,0,0.0,0.0006331070364243023,1,Train,0.0006331070364243023,0.000831313050705244,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,60,0,257,0,0.0,0.16401151749422602,8,Train,0.16401151749422602,0.23181636616901546,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,60,1,264,0,0.0,0.18827965012046421,8,Train,0.18827965012046421,0.26552100609485574,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,62,0,243,0,0.0,0.14050756613643847,8,Train,0.14050756613643847,0.19731534416850305,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,62,1,459,2,0.4357298474945534,0.5227663112228161,10,Train,0.5227663112228161,0.746791885664699,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,65,0,176,0,0.0,0.1355306739591406,8,Train,0.1355306739591406,0.19086380480880313,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,65,1,146,2,1.36986301369863,0.10310562749230609,7,Train,0.10310562749230609,0.14389748354851964,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,67,0,137,0,0.0,0.12601443749206803,8,Train,0.12601443749206803,0.17748618544130906,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,67,1,80,0,0.0,0.04895458590571287,6,Train,0.04895458590571287,0.06758007391699652,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,7,0,298,2,0.6711409395973155,0.7251057640578419,10,Train,0.7251057640578419,1.0249242634099118,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,7,1,314,5,1.5923566878980893,0.8742890933482383,10,Train,0.8742890933482383,1.2340200294733912,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,70,0,96,0,0.0,0.5873499165947386,10,Train,0.5873499165947386,0.8319422253768365,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,70,1,117,1,0.8547008547008547,0.9356468788864498,10,Train,0.9356468788864498,1.329461678837101,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,75,0,263,1,0.38022813688212925,0.15602549124529197,8,Train,0.15602549124529197,0.22138548297630398,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,75,1,161,0,0.0,0.06606156825699346,7,Train,0.06606156825699346,0.09200230744783093,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,773,0,24,0,0.0,0.01490214924355472,3,Train,0.01490214924355472,0.020498212351892486,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,773,1,30,0,0.0,0.02463526376837449,5,Train,0.02463526376837449,0.034013926081088074,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,8,0,157,1,0.6369426751592356,0.3160551079757039,9,Train,0.3160551079757039,0.4463304537666805,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,8,1,168,0,0.0,0.39244347293867304,10,Train,0.39244347293867304,0.5536783865268257,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,9,1,70,0,0.0,0.02825823014520838,5,Train,0.02825823014520838,0.03973952711012515,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,901,0,45,0,0.0,0.030582204108898163,5,Train,0.030582204108898163,0.042879736688347464,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,901,1,32,0,0.0,0.017522225517676494,4,Train,0.017522225517676494,0.024234327985277374,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,903,0,54,0,0.0,0.0375267169927987,6,Train,0.0375267169927987,0.053225457260230105,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,903,1,49,0,0.0,0.03401027172944053,5,Train,0.03401027172944053,0.04794298248977679,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,917,0,38,0,0.0,0.019561230562025893,4,Train,0.019561230562025893,0.02740656321238167,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,917,1,38,0,0.0,0.02132129877076987,4,Train,0.02132129877076987,0.029780179255740724,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,973,0,3,0,0.0,0.0002014521576623381,1,Train,0.0002014521576623381,0.0002570959971225625,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,973,1,4,0,0.0,0.00033824752026651836,1,Train,0.00033824752026651836,0.0004334127158375174,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,975,0,2,0,0.0,0.00011564202965521187,1,Train,0.00011564202965521187,0.00014621355493776256,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,975,1,2,0,0.0,0.00012604719610654388,1,Train,0.00012604719610654388,0.00015887675670689364,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,South Lake Union Streetcar,0,35,0,0.0,0.005925007966935972,2,Train,0.005925007966935972,0.0082110512843894,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,South Lake Union Streetcar,1,35,0,0.0,0.0064581246400456475,2,Train,0.0064581246400456475,0.008922190543640471,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,49,0,57,0,0.0,0.054327508230456206,6,Train,0.054327508230456206,0.0756749438990077,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,49,1,70,0,0.0,0.08759951404195679,7,Train,0.08759951404195679,0.12243012637885989,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,556,0,37,0,0.0,0.1764556201473693,8,Train,0.1764556201473693,0.2492129223031998,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,218,1,8,0,0.0,0.002511996277082546,1,Train,0.002511996277082546,0.003301581736971376,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,775,0,32,0,0.0,0.009256512450342274,3,Train,0.009256512450342274,0.012813626569924356,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,775,1,29,0,0.0,0.008389129903463263,2,Train,0.008389129903463263,0.011541910692638503,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,102,1,13,0,0.0,0.0027219546191425,1,Train,0.0027219546191425,0.003602250581191899,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,156,0,168,1,0.5952380952380952,0.050983945062612224,6,Train,0.050983945062612224,0.07303434395678629,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,156,1,98,0,0.0,0.01973087123398494,4,Train,0.01973087123398494,0.02770088615872262,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,193,1,19,0,0.0,0.11255635376784438,8,Train,0.11255635376784438,0.15573660969716907,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,930,0,58,1,1.7241379310344827,0.1711363511058735,8,Train,0.1711363511058735,0.24274382970376943,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,930,1,52,0,0.0,0.151556706173024,8,Train,0.151556706173024,0.21357578755885093,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,542,0,39,0,0.0,0.05785880268320733,6,Train,0.05785880268320733,0.08175297391154897,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,542,1,39,0,0.0,0.06306478596098718,7,Train,0.06306478596098718,0.08883340092332044,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,A Line,0,166,3,1.8072289156626506,0.36170568600945857,9,Train,0.36170568600945857,0.5082210712924347,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,A Line,1,163,1,0.6134969325153374,0.3806529442000036,10,Train,0.3806529442000036,0.5328817908379763,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,B Line,0,154,0,0.0,0.193827600781162,8,Train,0.193827600781162,0.2757060168907814,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,B Line,1,148,1,0.6756756756756757,0.19571977108505414,8,Train,0.19571977108505414,0.2771878353482515,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,226,0,145,0,0.0,0.035401975812313594,5,Train,0.035401975812313594,0.05038571958593032,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,226,1,126,0,0.0,0.02945809933129048,5,Train,0.02945809933129048,0.04161120698434983,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,915,0,41,0,0.0,0.026196247456067405,5,Train,0.026196247456067405,0.036777036862351294,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,915,1,41,0,0.0,0.028553317078533855,5,Train,0.028553317078533855,0.03996220692717164,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,931,0,72,0,0.0,0.011360937314119536,3,Train,0.011360937314119536,0.016087692483323777,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,931,1,62,0,0.0,0.00930987360086117,3,Train,0.00930987360086117,0.013080959264183957,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,907,0,12,0,0.0,0.0039055703269071916,2,Train,0.0039055703269071916,0.005280596638237821,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,907,1,29,0,0.0,0.021493995718704143,4,Train,0.021493995718704143,0.029753970101823356,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,40,0,318,1,0.31446540880503143,0.46605570950768244,10,Train,0.46605570950768244,0.665033834709003,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,40,1,313,3,0.9584664536741214,0.4926862147484002,10,Train,0.4926862147484002,0.700507699351908,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,C Line,0,213,2,0.9389671361502347,1.2188389697942634,10,Train,1.2188389697942634,1.7341621994787104,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,C Line,1,215,3,1.3953488372093024,1.352652862093206,10,Train,1.352652862093206,1.9191712705166124,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,D Line,0,204,2,0.9803921568627451,0.6393573752871766,10,Train,0.6393573752871766,0.9100257029997401,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,D Line,1,191,1,0.5235602094240838,0.6138592632949208,10,Train,0.6138592632949208,0.8692151593335797,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,906,0,74,0,0.0,0.07586953074988423,7,Train,0.07586953074988423,0.10624763270820563,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,906,1,107,0,0.0,0.16754037721757348,8,Train,0.16754037721757348,0.2366319573962159,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,E Line,0,214,1,0.4672897196261682,0.5702461931413898,10,Train,0.5702461931413898,0.7970443461331472,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,E Line,1,414,16,3.864734299516908,2.2207566607221274,10,Train,2.2207566607221274,3.1599361016913394,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,F Line,0,171,0,0.0,0.2843783693781719,9,Train,0.2843783693781719,0.40111906218312054,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,F Line,1,153,0,0.0,0.25024044167759596,9,Train,0.25024044167759596,0.3506384548161737,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,630,1,31,0,0.0,0.23237015259237495,9,Train,0.23237015259237495,0.3252615993467988,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,631,0,26,0,0.0,0.006188958000633406,2,Train,0.006188958000633406,0.008483173063624156,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,631,1,11,0,0.0,0.001403169008011631,1,Train,0.001403169008011631,0.0018684541371350408,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,First Hill Streetcar,0,50,0,0.0,0.29340297251615977,9,Train,0.29340297251615977,0.4139663250910923,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,First Hill Streetcar,1,50,0,0.0,0.3198026022653828,9,Train,0.3198026022653828,0.4498189456123952,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,635,0,24,0,0.0,0.008252522646119337,2,Train,0.008252522646119337,0.011357565315155959,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,635,1,25,0,0.0,0.009704777315807205,3,Train,0.009704777315807205,0.013331596713207654,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,204,0,39,0,0.0,0.025841443449501494,5,Train,0.025841443449501494,0.03630407931815727,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,204,1,50,0,0.0,0.04508497504458944,6,Train,0.04508497504458944,0.06363385058156276,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,224,0,24,0,0.0,0.0821904043070079,7,Train,0.0821904043070079,0.11537960212292818,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,224,1,25,0,0.0,0.09665402998569844,7,Train,0.09665402998569844,0.13543345618101904,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,Duvall-Monroe Shuttle,0,2,0,0.0,0.00011552620373135158,1,Train,0.00011552620373135158,0.00014608217977873982,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,Duvall-Monroe Shuttle,1,4,0,0.0,0.00033857895232358785,1,Train,0.00033857895232358785,0.0004338123970818856,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,Valley Shuttle,0,26,0,0.0,0.005158130502565763,2,Train,0.005158130502565763,0.00709133617617548,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,Valley Shuttle,1,26,0,0.0,0.0056222455532693085,2,Train,0.0056222455532693085,0.007705499622580094,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,225,0,154,0,0.0,0.010283994440508195,3,Train,0.010283994440508195,0.014618948658343556,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,225,1,152,0,0.0,0.010930956425885312,3,Train,0.010930956425885312,0.015484171342485701,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,239,0,88,0,0.0,0.015331530467716785,4,Train,0.015331530467716785,0.021577624710783238,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,239,1,91,0,0.0,0.01781891475803414,4,Train,0.01781891475803414,0.025027268884219266,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,231,0,40,0,0.0,0.0052212492394791065,2,Train,0.0052212492394791065,0.007247839168332243,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,231,1,41,0,0.0,0.005962878367803517,2,Train,0.005962878367803517,0.00825807528338098,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,250,0,157,0,0.0,0.07281665345681956,7,Train,0.07281665345681956,0.10206860022298701,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,250,1,205,0,0.0,0.13265622254758155,8,Train,0.13265622254758155,0.18694588305985968,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,230,0,40,0,0.0,0.005580121463907987,2,Train,0.005580121463907987,0.007759640734726199,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,230,1,38,0,0.0,0.005520857295979847,2,Train,0.005520857295979847,0.007641305544946496,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,162,1,23,0,0.0,0.02388235953848814,5,Train,0.02388235953848814,0.03268078745920882,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,165,0,198,0,0.0,0.019693828327622526,4,Train,0.019693828327622526,0.02772403955546563,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,165,1,217,0,0.0,0.02561126658019538,5,Train,0.02561126658019538,0.03604746850425044,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,184,0,38,0,0.0,0.004108516359593025,2,Train,0.004108516359593025,0.0057097428732328865,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,184,1,41,0,0.0,0.00516917411556914,2,Train,0.00516917411556914,0.0071784985818467775,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,161,0,70,0,0.0,0.019987175862453466,4,Train,0.019987175862453466,0.027970387225177914,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,161,1,85,0,0.0,0.03157514227260014,5,Train,0.03157514227260014,0.0443200616202383,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,160,0,256,0,0.0,0.09546199099865706,7,Train,0.09546199099865706,0.13506167612476963,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,160,1,267,1,0.37453183520599254,0.11284740017031122,8,Train,0.11284740017031122,0.1593780515007675,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,322,1,51,0,0.0,0.13648722448654962,8,Train,0.13648722448654962,0.1922814219719247,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,79,0,131,2,1.5267175572519085,0.1438307811675779,8,Train,0.1438307811675779,0.20814937185764545,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,79,1,107,1,0.9345794392523364,0.10629722236295587,7,Train,0.10629722236295587,0.15237828075947418,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,566,1,29,0,0.0,0.6951806516652855,10,Train,0.6951806516652855,0.9847008824760253,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,H Line,0,185,1,0.5405405405405406,0.4957021606840905,10,Train,0.4957021606840905,0.6982191016851518,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,H Line,1,236,2,0.847457627118644,0.8637813424955658,10,Train,0.8637813424955658,1.2223165379953624,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,365,0,114,0,0.0,0.020968453479491674,4,Train,0.020968453479491674,0.02975799989929457,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,365,1,106,0,0.0,0.01987700724192135,4,Train,0.01987700724192135,0.02805728490558026,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,G Line,1,210,2,0.9523809523809523,1.065561238011744,10,Train,1.065561238011744,1.4965247922435074,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,333,0,170,0,0.0,0.022212280218950654,4,Train,0.022212280218950654,0.03131358822774363,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,333,1,148,0,0.0,0.018543932812749492,4,Train,0.018543932812749492,0.02594721346093637,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,61,0,103,1,0.970873786407767,0.14977421113398942,8,Train,0.14977421113398942,0.21090774878250657,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,61,1,84,0,0.0,0.11046080958817257,8,Train,0.11046080958817257,0.15407309622339915,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,223,0,119,0,0.0,0.016898023259142997,4,Train,0.016898023259142997,0.023883499399643748,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,223,1,129,0,0.0,0.02150614967946908,4,Train,0.02150614967946908,0.030380001204610985,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,222,0,119,1,0.8403361344537815,0.010665167165905263,3,Train,0.010665167165905263,0.015101555662187896,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,222,1,127,0,0.0,0.013172150765187964,3,Train,0.013172150765187964,0.01863198802286065,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,256,1,37,0,0.0,0.10880459710511632,8,Train,0.10880459710511632,0.15285158214629227,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,203,0,56,0,0.0,0.022615115515734134,4,Train,0.022615115515734134,0.031575372778216045,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,203,1,56,0,0.0,0.02464996428100496,5,Train,0.02464996428100496,0.034310039318512384,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,249,0,46,0,0.0,0.07430623830443576,7,Train,0.07430623830443576,0.10491066320906971,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,249,1,46,0,0.0,0.08099211869096327,7,Train,0.08099211869096327,0.11399672158796155,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,187,0,15,0,0.0,0.000652273187373685,1,Train,0.000652273187373685,0.0008811258004058251,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,8,187,1,41,0,0.0,0.004606806587235589,2,Train,0.004606806587235589,0.006397653249342777,56.91,0.8,0.0,0.0,0.0,,1,1,0
2026-07-30,9,1,0,122,0,0.0,0.17432897165750103,8,Train,0.17432897165750103,0.2216265968609328,58.77,3.9,2.0,2.0,8.0,,1,1,0
2026-07-30,9,1,1,77,0,0.0,0.07866289393636784,7,Train,0.07866289393636784,0.10395282695468451,58.77,3.9,2.0,2.0,2.0,,1,1,0
